Unnamed,Date,User,Tweet,Intention
1576,2022-10-07 13:16:25+00:00,KTNNewsKE,Former President Uhuru Kenyatta says he won’t attend AU peace talks on Ethiopia due to other engagements; the talks are scheduled for tomorrow in South Africa. https://t.co/pn8CIOPQ6v https://t.co/Al4ptxxG2H,0
1577,2022-10-07 13:15:16+00:00,Ali_Manzu,Former President Uhuru Kenyatta says he won’t attend AU peace talks on Ethiopia due to other engagements; the talks are scheduled for tomorrow in South Africa. https://t.co/frR3oAtZrN,0
1578,2022-10-07 13:14:42+00:00,StandardKenya,Former President Uhuru Kenyatta says he won’t attend AU peace talks on Ethiopia due to other engagements; the talks are scheduled for tomorrow in South Africa. https://t.co/3UVmR47MWw,0
1579,2022-10-07 13:13:43+00:00,valentinezablon,Former President Uhuru Kenyatta says he won’t attend AU peace talks on Ethiopia due to other engagements; the talks are scheduled for tomorrow in South Africa.,0
1580,2022-10-07 13:10:27+00:00,georgemaringa_,Former President Uhuru Kenyatta says he won’t attend AU peace talks on Ethiopia due to other engagements; the talks are scheduled for tomorrow in South Africa. https://t.co/CUVfN02pJM,0
1581,2022-10-07 13:09:50+00:00,MwangiMaina_,Former #Kenyan leader UHURU KENYATTA won't participate in the @_AfricanUnion led peace talks in South Africa on Sunday. The former President in a letter to @AUC_MoussaFaki says his schedule is clashing and he would have loved to attend but calls for immediate ceasefire https://t.co/cLiEf3Cqwb,0
1582,2022-10-07 13:07:40+00:00,Estifanos_21,"“The Peace talks [ b/w 🇪🇹 &amp; Tigray] will be facilitated and led by @Oolusegun_obj with the support of a panel of distinguished and Uhuru Kenyatta, and @phumlambongcuka will serve as
panelists for the peace talks process” 
#700DaysOfTigrayGenocide
@MikeHammerUSA",0
1583,2022-10-07 13:02:43+00:00,GracieObbs,@Aaroncheruiyot This is UHURU KENYATTA's . He did this safcom thing. Respect kwake.,0
1584,2022-10-07 12:54:30+00:00,Muigai_1,It is Uhuru Kenyatta  Who made you fail.Acha chocha mingi hapa... https://t.co/EWgb9u7pJe,0
1585,2022-10-07 12:44:24+00:00,kazraj_antony,"Ruto's cabinet will be more of politicians that technocrats. He has adequately rewarded loyalists, friends, and allies. Recently, his Dp Rigathi Gachagua argued that in the last regime of Uhuru Kenyatta, technocrats did not understand immediate needs of Kenyans, leading to prblms",0
1586,2022-10-07 12:39:32+00:00,ngangapatrick30,"Uhuru Kenyatta was the glue that stuck azimio together,he was also the glue that made them smell power, anything else remains a heavy statue fixed on mud.",0
1587,2022-10-07 12:32:10+00:00,dan_nyagah,"The greatest mistake you did: First, you didn't talk to youth and then you assumed the presidency will be handed over to you like a plate of omena by UHURU KENYATTA 🤣🤣🤣 https://t.co/T7OerG9ZLi",0
1588,2022-10-07 12:31:00+00:00,urbanmuasya,@MigunaMiguna @RailaOdinga When are you coming back to your mother country Kenya to face @RailaOdinga and #UhuruKenyatta.,0
1589,2022-10-07 12:29:10+00:00,GTposts,"@zerihunmegersaj @MikeHammerUSA @EUSR_Weber @Bankole_Adeoye @AUC_MoussaFaki @UhuruKenyatta @HannaTetteh @ChinaEmbAddis @RusEmbEthiopia @RedwanHussien TPLF lost its two legs after Kobo defeat.That’s why. Ethiopia should have said the same, no negotiations, just surrender.We shall see the outcome anyways. It would have been better to finish up TPLF for the record of history so that no one dares to do what they did to 🇪🇹🇪🇷.",0
1590,2022-10-07 12:27:02+00:00,gabieopiyo,Miguna can never stay relevant without mentioning Raila and Uhuru Kenyatta. ofuo kabisa.,0
1591,2022-10-07 12:20:37+00:00,Hrit80872403,"Diplomatic reports say that the peace talks between 🇪🇹 and Tigray will be led by the AU envoy to the HoA @Oolusegun_obj and the former president of Kenya, Uhuru Kenyatta. 
#700DaysOfTigrayGenocide 
#StopBombingTigray
@WhiteHouse @EUSR_Weber @Hrit80872403",0
1592,2022-10-07 12:20:12+00:00,Denait17,"Diplomatic reports say that the peace talks between 🇪🇹 and Tigray will be led by the AU envoy to the HoA @Oolusegun_obj and the former president of Kenya, Uhuru Kenyatta. 
#700DaysOfTigrayGenocide 
#StopBombingTigray
@WhiteHouse",0
1593,2022-10-07 12:12:49+00:00,zerihunmegersaj,"One of the two #TPLF rebel negotiators Tsadkan Gebretensay said once ""there is no need of negotiation"".
What's new now for #TPLF to negotiate?
@MikeHammerUSA @EUSR_Weber @Bankole_Adeoye @AUC_MoussaFaki @UhuruKenyatta @HannaTetteh @ChinaEmbAddis @RusEmbEthiopia @RedwanHussien https://t.co/hOBZdLFAKa",0
1594,2022-10-07 12:07:30+00:00,Jp04451844,"@BenitaNtumba @NtiboneraE D'ailleurs, Uhuru Kenyatta le parrain et le témoin de cet accord, a déjà quitte' le pouvoir a' Nairobi; et cet accord a ete' déclare' caduc, juste après l'accord CASH - FCC;",0
1595,2022-10-07 12:00:29+00:00,eri24eri5,"@ABDUBA_G Uhuru Kenyatta and his country Kenya, Kenyans are are a shameless western puppets. To invite Uhuru Kenyatta is like handing over the peace talks to the western hegemony. When the only solution to African problems is African solutions. https://t.co/1JR6jUkpx7",0
1596,2022-10-07 11:55:11+00:00,MigunaMiguna,"When conman @RailaOdinga FLED to exile in Norway through Uganda at night, he was DRESSED like a FEMALE CATHOLIC NUN. When @MigunaMiguna was FORCED into exile - twice - he was brutalized, sedated and his clothes torn by despot Uhuru Kenyatta's goons.",0
1597,2022-10-07 11:49:06+00:00,DictatorWatch,"It went without saying that if Uhuru Kenyatta wasn't working for a ""Raila Presidency"", few citizens would in turn believe in the same. All efforts went towards frustrating BBI. Again William Ruto got a free opportunity by another unforced error of Raila to gain more support",0
1598,2022-10-07 11:49:03+00:00,DictatorWatch,"Raila too made serious mistakes. The worst of these was the so called BBI. BBI separated him from his allies in the Civil Society, which saw him not as a reformist but a mercenary hired by Uhuru Kenyatta to wreck the constitution &amp; remove presidential term limits",0
1599,2022-10-07 11:49:00+00:00,DictatorWatch,Raila was bound to lose the election for the simple reason that the optics showed it as Uhuru Kenyatta's 3rd term. Anybody who runs such a lackluster campaign would lose to a weak candidate. Uhuru was running a very weak &amp; unpopular government divided in 3 unequal parts,0
1600,2022-10-07 11:48:39+00:00,langatjosea1,"@K24Tv Looking for attention. If you lost you lost. Recently it was IEBC, a few days SCoK, then Jose Carmago. Later agents, now it's the int'l community! Finally it will be Uhuru Kenyatta.",0
1601,2022-10-07 11:43:42+00:00,davis_bwayo,@scherargei Can this one even hear himself?😁😁😁 this people have learned from you people when you were criticising uhuru Kenyatta and why should you cry when they say it as it is?,0
1602,2022-10-07 11:42:01+00:00,JozpatK,"@NationAfrica Once retired president Uhuru Kenyatta has given you warning against foreign multinational but you refuse to listen him, ""Mr odinga build the capacity here kenya,"" uhuru said.",0
1603,2022-10-07 11:35:31+00:00,MwangiMaina_,Who is faking former Kenyan leader Uhuru Kenyatta on @Twitter ? https://t.co/7uOo3gzkIT,0
1604,2022-10-07 11:35:16+00:00,hnyala67,@ABDUBA_G Uhuru Kenyatta will hand over American drafted peace deals instead of allowing Ethiopia to make its own decision in the best interest of Ethiopia's future.,0
1605,2022-10-07 11:30:49+00:00,MigunaMiguna,"There are no BIGGER Monopoly Capitalists than despot Uhuru Kenyatta, BILLIONAIRES and Kenyatta and Moi Families who supported conman @RailaOdinga's 2022 presidential campaign. Raila should face them like a man instead of wailing about Chebukati, Jose Camargo and fictional hackers",0
1606,2022-10-07 11:27:33+00:00,gal_lilie,"“The Peace talks [b/w🇪🇹&amp; Tigray] will be facilitated &amp;led by @Oolusegun_obj with the support of a panel of distinguished &amp;Uhuru Kenyatta,&amp; @phumlambongcuka will serve as panelists for the peace talks process”#700DaysOfTigrayGenocide. @MikeHammerUSA @USUN @EUCouncil @UNDP ss https://t.co/j1EDlam5FY",0
1607,2022-10-07 11:17:58+00:00,Wilsonm62218818,"DCI, DPP and Anti Corruption Agencies are in Sound sleep UNTIL the apprehend Fred Okeng'o Matiang'i, Mutahi kagwe and their master Uhuru Kenyatta.
'Don't ask me for what reason'",0
1608,2022-10-07 11:13:09+00:00,lombapatricio1,"@AlainMake20 @BukasaEmmanuel2 @sidis_samy @FalialaKiza @Kilosho7 @Kalondaherve2 @ilungajordan1 @BNzimbi Kabila ne plus Presindent  pourquoi mettre ce panneau dans la rue,vous avez trouvé à luanda les effigies des Édouard Santos  , au Kenya de Uhuru Kenyatta?",0
1609,2022-10-07 11:12:55+00:00,PhiemiPaniet,@SaharaReporters That's the legacy left behind by #kidnapper #Uhuru Kenyatta!,0
1610,2022-10-07 11:03:07+00:00,MwangiMaina_,AU's mediation credibility on #Ethiopia crisis takes a beating over decision to organize peace talks in SA without consulting all parties. Tigray raises concerns on logistics &amp; security. Former Kenyan leader Uhuru Kenyatta who is supposed to be a facilitator was caught unaware. https://t.co/r88RVeHcsO,0
1611,2022-10-07 10:59:41+00:00,LiyaWeldu,"⚠️“The Peace talks [ b/w 🇪🇹 &amp; Tigray] will be facilitated and led by @Oolusegun_obj with the support 🚩of a panel of distinguished and Uhuru Kenyatta, and @phumlambongcuka will serve as
panelists for the peace talks process” TlgrayGenocide?
#700DaysOfTigrayGenocide
@MikeHammerUSA https://t.co/6Do2GbNAAV",0
1612,2022-10-07 10:52:20+00:00,theCross1900,"@ItsMutai No @ItsMutai the last time we had conjugal visitation a disaster by name Uhuru KENYATTA was conceived, not again bro we will have an Hitler, Mussolini, Amin etc now.
 Tema hiyo mate kapsa!",0
1613,2022-10-07 10:43:02+00:00,Eritrean4Selam,@Dave_Fikre @WilliamsRuto I think he was advised by ex-Prime Minister Uhuru Kenyatta to say something like that to boost baby Abiy ego!,0
1614,2022-10-07 10:41:43+00:00,billyjo69012392,@KIMANIICHUNGWAH @WilliamsRuto Go smuggle it again we know how you poorly performed when you were the budget chairman...ruto like another Uhuru Kenyatta nothing changes,0
1615,2022-10-07 10:33:33+00:00,TeferiTefer,"@iyoba4u Uhuru Kenyatta can't save tplf. We know this tired man working as agent of CIA but we are Ethiopians the winner of fascist all the time
#NoMore 
#TPLFisTheCause 
#TPLFisTerroristGroup 
#TPLFGameOver 
#TPLFMustGo 
#TPLFRapists 
#TPLFwarcrimes https://t.co/wHpo97NNav",0
1616,2022-10-07 10:33:00+00:00,WachiyeRichard,@MarthaKarua You were busy supporting Uhuru Kenyatta when he was persecuting the Tanga Tanga team. What's strange when the reverse happens,0
1617,2022-10-07 10:21:57+00:00,KennKimutai1,"@NationAfrica Oputunity wasted. I though you had Deep state,DCI,NIS,State House, President Uhuru Kenyatta, NYS,NCIC,NSSF, COTU,Royal media etc....",0
1618,2022-10-07 10:12:38+00:00,naboug256,Kenya’s President Ruto Visits Ethiopia For Bilateral Meeting As Uhuru Kenyatta Is Set To Lead Peace Talks With Tigray Rebels https://t.co/Tapxh32qvT,0
1619,2022-10-07 10:11:55+00:00,holuchinga77,"@K24Tv Had you stood away from Uhuru Kenyatta since 2017 elections with his fist rule Raila ungekuwa raisi in much simpler but your dealings with Uhuru leaving Kenyans languishing in pain eti bringing peace, peace on empty stomach?",0
1620,2022-10-07 10:11:36+00:00,iamOvox,"@booogersugar @nkosimag Na wetin dey taya me for you dis South Africa people be this; una go start with English and end with ""vuvuzela kahtambi whena uvuvu lele kata kata zum, ngabona labalaba uhuru Kenyatta"". https://t.co/T310G2R7UV",0
1621,2022-10-07 10:09:26+00:00,Meleshagos8,"🗣Diplomatic reports say that the peace talks between🇪🇹&amp; Tigray will be led by the AU envoy to the HoA @Oolusegun_obj &amp; the former president of Kenya,Uhuru Kenyatta.#700DaysOfTigrayGenocide #StopBombingTigray💔
@WhiteHouse @UNGeneva
@EU_UNGeneva @Meles
 https://t.co/Us2oMMEJzI",0
1622,2022-10-07 10:06:18+00:00,kenya_archives,"7th Oct 2011 was not a good day in Kenya as President Uhuru Kenyatta, President William Ruto and 4 others appeared before the International Criminal Court (ICC), They were facing charges of crimes against humanity. They were all later acquitted 
#KenyaArchives https://t.co/bYiXebQRJ6",0
1623,2022-10-07 09:58:06+00:00,Dantorish1M,@Karanikm Kwani Uhuru Kenyatta ni babaako? ~Peter G. Munya,0
1624,2022-10-07 09:56:01+00:00,meserehiluf,"🗣Diplomatic reports say that the peace talks between🇪🇹&amp; Tigray will be led by the AU envoy to the HoA @Oolusegun_obj &amp; the former president of Kenya,Uhuru Kenyatta.#700DaysOfTigrayGenocide #StopBombingTigray💔
@WhiteHouse @UNGeneva
@EU_UNGeneva @meserhilu https://t.co/POlkZ5BQhK",0
1625,2022-10-07 09:55:56+00:00,Karanikm,@Dantorish1M Umeona wapi Uhuru Kenyatta kwa hii picha? 😳,0
1626,2022-10-07 09:53:19+00:00,princekibe,"@RobertAlai @ongwen Let me be free with you,@RailaOdinga failed simply by associating himself with a lame duck president like Uhuru Kenyatta.

A person who was never liked even by his own people",0
1627,2022-10-07 09:51:22+00:00,MauriceAyao,@kuriasolomonK @HonAdenDuale Just say our president Uhuru Kenyatta 🤣🤣🤣🤣🤣🤣🤣🤣,0
1628,2022-10-07 09:49:02+00:00,SokoTv_,"@CytonnInvest Historically, Kenyan general elections are bad for business. This year, many investors are likely to adopt the wait-and-see approach as they study the political wind.President Uhuru Kenyatta is set to pave way for a new regime hence the uncertainty
#AskCytonnFriday 
@CytonnInvest",0
1629,2022-10-07 09:46:59+00:00,WKushaba,@UGLawyer @HEBobiwine This silly lawyer also! Who doesn't take alcohol including your Pulisipo?? Uhuru Kenyatta takes in pretty but did it stopped him from leading Kenya 🇰🇪 for 2 terms??,0
1630,2022-10-07 09:42:54+00:00,CDDTanzania,Uhuru Kenyatta is scheduled to begin his role in the Ethiopia conflict mediation. The respective Peace should consider the paramount of regional peace ‘Troika of negotiators’.  #4youthdialogue #peace,0
1631,2022-10-07 09:33:47+00:00,RastoJunior1,"RAILA AMOLLO ODINGA believed that it's the Kenyan Deep state but he was wrong after Joining Uhuru Kenyatta, Uhuru was part of the international monopoly who never imagined that milk from Kolenyo can be consumed in White house or In UK .",0
1632,2022-10-07 09:30:08+00:00,Fred1Ochieng,"@Kenyans Venye Raila alikwa akiongelesha viongizi wengine vibaya wakiwa na UHURU Kenyatta,
Mungu amewalipa Hapa Hapa.
Endelea Kulia Mzee.",0
1633,2022-10-07 09:22:20+00:00,Udenna001,"@DrPaddy300 @DokunOjomo You are very correct, 2.64m votes 

Meanwhile, his mate in Kenya 🇰🇪  just won Presidential election despite opposition from his Uhuru Kenyatta.

If you ask nPDP why Atiku got 2m votes I  2007, they will say Obasanjo didn't support him",0
1634,2022-10-07 09:09:15+00:00,adrianblomfield,"I note today that an anagram of William Ruto is ""I, I'm ultra low"". Let's hope Kenya's president doesn't live up to his anagram. (I also note that Uhuru Kenyatta gives us the anagram ""yuk, u aunt hater"")",0
1635,2022-10-07 09:08:56+00:00,ReddySalina,Former #Kenyan #president #UhuruKenyatta will be heading to #SouthAfrica to join #Nigerian counterpart Olusegun #Obasanjo on #Sunday as #mediators for #AfricanUnion-brokered #peace #talks between the #Federal #government of #Ethiopia and #Tigray representatives. https://t.co/cIyqkwPm3a,0
1636,2022-10-07 09:05:25+00:00,hellenjeriKe,"I never wished Uhuru Kenyatta to fail, so that I can proof my point.

If Ruto fails,Kenya fails , I fail.

Dear Azimio, opposition doesn't necessarily mean you laugh or ridicule the current regime. If Raila was the president, I'd wish him good, I'd criticize objectively.",0
1637,2022-10-07 08:59:05+00:00,evanskaleen,@MarthaKarua Huwezi weza a na mambo ya uhuru Kenyatta..,0
1638,2022-10-07 08:54:19+00:00,a_mzalendo,"@ahmednasirlaw 😂 the only rich  black man who CRACK is Uhuru Kenyatta .
Only poverty cracks a black man",0
1639,2022-10-07 08:49:44+00:00,OshunMumbi,Kenyans despised kikuyus to the sky heavens because Luos despised Uhuru Kenyatta and his kikuyu regime.,0
1640,2022-10-07 08:48:50+00:00,OshunMumbi,Evidence the Uhuru Kenyatta regime the first five years because the second five years it was a clone. Luos despised Uhuru Kenyatta to the sky heavens. That was the most despised regime on earth. It was mocked and mocked by Kenyans.,0
1641,2022-10-07 08:45:35+00:00,waljakGer,@NyakwarSalome For Arror Kimwarer ask Uhuru Kenyatta...and Raila Odinga..,0
1642,2022-10-07 08:42:24+00:00,askview11,ኡሁሩ ኬኒያታ  በሚል  የትውተር አካውንት  ምታጋሩ ሰወች  ይህ  አካውንት  ፌክ  አካውንት  ነው ተብሏል:: Uhuru Kenyatta is offline. This is why https://t.co/7qBdfLwJfM via @The_EastAfrican,0
1643,2022-10-07 08:42:18+00:00,TheNBIMercury,"Not Covid, but Uhuru Kenyatta. https://t.co/fuuJ2s9cll",0
1644,2022-10-07 08:40:01+00:00,africanews_360,Uhuru Kenyatta handed major boost ahead of first international duty https://t.co/J8sTKH5sBw,0
1645,2022-10-07 08:38:08+00:00,honeydewstays,"Looking for an Airbnb Bookingcom vrbo in #Nairobi? 
We got you covered with the best furnished residences 
Call/Whatsapp: +254715865623 to book
Marijuana Xinjiang EALA Stage 3 Messi and Haaland Ammonia OPEC Waititu Election Raila Odinga Uhuru Kenyatta Senate https://t.co/r2WqA3uSos",1
1646,2022-10-07 08:36:57+00:00,revmelchizedek1,"@NyakwarSalome Uhuru, Gumo, &amp; late Michuki approved Arror and Kimwarer project concept a witness says Arror and Kimwarer dams project were planned and approved by former President Uhuru Kenyatta during the Grand Coalition government in 2009 when he was the Deputy Prime Minister.",0
1647,2022-10-07 08:27:34+00:00,MtaaniRadio,"A number of PS' who served under former President Uhuru Kenyatta's administration also made the shortlist for the positions whose interviews will be conducted from between October 12 and October 22, 2022. https://t.co/PUjA99eJXU",0
1648,2022-10-07 08:19:42+00:00,_audipeter,Not a popular opinion but Retired President Uhuru Kenyatta shouldn't take the Peace Envoy job give to him by the incumbent.,0
1649,2022-10-07 08:15:08+00:00,OshunMumbi,Even Uhuru Kenyatta himself could never gone that far in all his satanism and greed.,0
1650,2022-10-07 08:03:22+00:00,emmanuelkimtai8,@NyakwarSalome Arrow master mind was the azimio chairman uhuru Kenyatta,0
1651,2022-10-07 07:59:07+00:00,daniel57817247,@RAbdiAnalyst Congratulation @RAbdiAnalyst #uhurukenyatta is among the broker. We will see why you have been so eager abt that.,0
1652,2022-10-07 07:57:54+00:00,MuluTigray12,"“The Peace talks [ b/w 🇪🇹 &amp; Tigray] will be facilitated and led by @Oolusegun_obj with the support of a panel of distinguished and Uhuru Kenyatta, and @phumlambongcuka will serve as
panelists for the peace talks process” 
#700DaysOfTigrayGenocide
@MikeHammerUSA https://t.co/nf5Qsnsu9i",0
1653,2022-10-07 07:57:51+00:00,mainakimani88,"@davidmakali1 We have seen Courts overturning various Uhuru Kenyatta attempts of subverting the law through executive orders, roadside declarations, unconstitutional mergers of political parties,BBI unconstitutional removal office of various personnels, Making treasury a personal mpesa acct.",0
1654,2022-10-07 07:56:11+00:00,jacky_muna,@NyakwarSalome Kimwarer was said it was uhuru kenyatta. His signature was on those papers  🤣,0
1655,2022-10-07 07:48:29+00:00,MwangiMaina_,Former Kenyan President UHURU Kenyatta alongside former Nigerian leader Olusegun Obasanjo will facilitate the @_AfricanUnion led peace talks between #Ethiopia &amp; #TPLF on Sunday in #SouthAfrica.,0
1656,2022-10-07 07:44:02+00:00,ReaganSimon1991,"The #AU peace process panel is led by H.E Olusegun Obasanjo, #former President of Nigeria, along with H.E Uhuru Kenyatta, #former President of Kenya, and H.E. Dr Phumzile Mlambo-Ngcuka, #former Deputy President of South Africa and Member of the AU. https://t.co/1nI2N1RlIc",0
1657,2022-10-07 07:41:28+00:00,AbayuTefara,"@PresUKenyatta Eth/ pm advisory black magic! or direful !This weekend,pr/t olusegun obasanjo and pr/t uhuru kenyatta will lead Eth/ civil war chemists dialogue -centred approach to conflict pre/n &amp; res/n.but pm principals has threatened in a tweet that""TPLF""will not return to home. It's shame !",0
1658,2022-10-07 07:30:56+00:00,ElieKenanie,"@Cjamehk Still better than Raila who would have slept through the meetings, leaving Joho to negotiate in Swahili. Uhuru Kenyatta would be still be knocked out from the previous day's alcohol indulgence.",0
1659,2022-10-07 07:14:40+00:00,Atito4Atito,"@AlinurMohamed_ The same way Uhuru Kenyatta and Baba did it!!!
Malipo ni hapa hapa....",0
1660,2022-10-07 07:10:54+00:00,iyoba4u,"'By hook or by crook', the retired President of #Kenya 🇰🇪, Uhuru Kenyatta, is officially endorsed by the #AU as panelist parallel to Olusegun Obasanjo for the #Peacetalks between #GoE 🇪🇹 and the Rebel Group, #TPLF. 

This is how the Western playing the game. 

#HandsOffEthiopia https://t.co/VrMKIXuA3H",0
1661,2022-10-07 06:29:02+00:00,edwin_mpirirwe,@bamwinejnr Remember uhuru Kenyatta went to makerere 😂😂,0
1662,2022-10-07 06:26:56+00:00,twindaddii,"The Date is 26th October 2020 At Bomas of Kenya for BBI launch.
Uhuru Kenyatta and @RailaOdinga are at the top of  the world, laughed their lungs out, jilted Ruto ,heckled and humiliated Him. 15th August 2022, Ruto was Crowned KING ON the same Podium. https://t.co/DYIa2W7Khu",0
1663,2022-10-07 06:15:05+00:00,hritGebreegzia6,"🖤
Diplomatic reports say that the peace talks between 🇪🇹 and Tigray will be led by the AU envoy to the HoA @Oolusegun_obj and the former president of Kenya, Uhuru Kenyatta
#700DaysOfTigrayGenocide 
#StopBombingTigray,@hrw_ar
@WhiteHouse @MagdaleneTity https://t.co/03UTkROb5D",0
1664,2022-10-07 06:00:04+00:00,RadioJamboKenya,"Katika taarifa yake siku ya Alhamisi, Murkomen alipoteza nafasi hiyo kwa Seneta wa Pokot Magharibi Samuel Poghisio, ambaye aliidhinishwa na aliyekuwa Rais Uhuru Kenyatta. #OngeaUsikike https://t.co/aq77vYwkwD",0
1665,2022-10-07 05:58:08+00:00,deynoh5,"Now that @rigathi is Riggy G, Uhuru Kenyatta was Jayden, William Ruto should be Billy G😂",0
1666,2022-10-07 05:46:20+00:00,GlitteringAnge,@karoba_john Uhuru? Asin Uhuru Kenyatta???? Uhuru who tore our country apart Uhuru ama mwingine,0
1667,2022-10-07 05:43:51+00:00,patrick71534891,"@SABINACHEGE KENYA KWANZA 🇰🇪 team ndio shujaa, sababau inajari wakenya wadogo kwa wakubwa, but a AZIMIO na ya dynasty, deep state na kuangamiza wananchi wanyoge, last government of former president UHURU KENYATTA was a corrupt government, but MUNGU alijibu maombi yetu",0
1668,2022-10-07 05:34:52+00:00,Hon_Assumpta,Prophet Uhuru Kenyatta come save us. You warned them against voting Ruto but the piece of advice fell on deaf ears,0
1669,2022-10-07 05:34:30+00:00,MwangiMaina_,"Kenya is providing leadership with matters to do with climate change. In July, former President Uhuru Kenyatta was named as the global champion to lead in the implementation of Africa’s programme on climate adaptation investments.",0
1670,2022-10-07 05:28:58+00:00,SamriGeber12,"Dear 
➡️Pres. Uhuru Kenyatta 
➡️@phumlambongcuka
➡️@HannaTetteh
➡️@MikeHammerUSA
➡️@EUSR_Weber
➡️@AmbGuyo 
Pls find attached a letter in reply to @MikeHammerUSA @AUC_MoussaFaki’s letter of invitation from Dr. Debretsion Gebremichael.
#700DaysOfTigrayGenocide
#StopWarOnTigray https://t.co/POcTOhrJfB",0
1671,2022-10-07 05:28:50+00:00,Alena____A,"Dear 
➡️Pres. Uhuru Kenyatta 
➡️@phumlambongcuka
➡️@HannaTetteh
➡️@MikeHammerUSA
➡️@EUSR_Weber
➡️@AmbGuyo 
Pls find attached a letter in reply to @AUC_MoussaFaki’s letter of invitation from Dr. Debretsion Gebremichael.
#700DaysOfTigrayGenocide
#StopWarOnTigray🚨
@UN_HRC @UN https://t.co/4tXKFxOKt2",0
1672,2022-10-07 05:28:21+00:00,SamriGeber12,"Dear 
➡️Pres. Uhuru Kenyatta 
➡️@phumlambongcuka
➡️@HannaTetteh
➡️@MikeHammerUSA
➡️@EUSR_Weber
➡️@AmbGuyo 
Pls find attached a letter in reply to @UN_HRC @AUC_MoussaFaki’s letter of invitation from Dr. Debretsion Gebremichael.
#700DaysOfTigrayGenocide
#StopWarOnTigray https://t.co/TFaKBTfVoS",0
1673,2022-10-07 05:22:04+00:00,MuluGrmay1,"Dear 
➡️Pres. Uhuru Kenyatta 
➡️@phumlambongcuka
➡️@HannaTetteh
➡️@MikeHammerUSA
➡️@EUSR_Weber
➡️@AmbGuyo 
Pls find attached a letter in reply to @AUC_MoussaFaki’s letter of invitation from Dr. Debretsion Gebremichael.
#700DaysOfTigrayGenocide
#StopWarOnTigray @MuluGrmay1 https://t.co/K0oLSopFrk",0
1674,2022-10-07 05:17:08+00:00,Josef1221,"Diplomatic reports say that the peace talks between 🇪🇹 and Tigray will be led by the AU envoy to the HoA @Oolusegun_obj and the former president of Kenya, Uhuru Kenyatta. 
#700DaysOfTigrayGenocide 
#StopBombingTigray
@WhiteHouse @Josef1221 
 https://t.co/g0Ne6dCGsc",0
1675,2022-10-07 05:15:30+00:00,Alena____A,"Diplomatic reports say that the peace talks between 🇪🇹 and Tigray will be led by the AU envoy to the HoA @Oolusegun_obj and the former president of Kenya, Uhuru Kenyatta. 
#700DaysOfTigrayGenocide 
#StopBombingTigray🚨
@WhiteHouse
 https://t.co/R1WwYhBOHU",0
1676,2022-10-07 05:08:11+00:00,NetsiGual,"Pres. Uhuru Kenyatta 
@phumlambongcuka @HannaTetteh
@MikeHammerUSA @EUSR_Weber
@AmbGuyo Pls find attached a letter in reply to @AUC_MoussaFaki’s letter of invitation from Dr. Debretsion Gebremichael.
#703DaysOfTigrayGenocide
#StopWarOnTigray https://t.co/2mj445TKGR",0
1677,2022-10-07 05:05:26+00:00,eleni_mehari,"Dear 
➡️Pres. Uhuru Kenyatta 
➡️@phumlambongcuka
➡️@HannaTetteh
➡️@MikeHammerUSA
➡️@EUSR_Weber
➡️@AmbGuyo 
Pls find attached a letter in reply to @AUC_MoussaFaki’s letter of invitation from Dr. Debretsion Gebremichael.
#700DaysOfTigrayGenocide
#StopWarOnTigray
@eleni_mehari https://t.co/yZTrIwownj",0
1678,2022-10-07 05:03:25+00:00,Kenyans,"Mary Chebukati was shortlisted as candidate 296 in the list among the allies of former President Uhuru Kenyatta who served in government in various capacities.

https://t.co/vhWAQY3DWU",0
1679,2022-10-07 04:58:22+00:00,AbdulkadirKubi,"AUC anounced that the the peace talks panel will be led by H.E Olusegun Obasanjo, AU High Representative for the Horn of Africa and, along with H.E Uhuru Kenyatta, former President of Kenya,and H.E.Dr Phumzile Mlambo-Ngcuka, a Member of the AU Panel of the Wise. https://t.co/qEfypikmGZ",0
1680,2022-10-07 04:43:44+00:00,Masho_2022,"Dear 
➡️Pres. Uhuru Kenyatta 
➡️@phumlambongcuka
➡️@HannaTetteh
➡️@MikeHammerUSA
➡️@EUSR_Weber
➡️@AmbGuyo 
Pls find attached a letter in reply to @AUC_MoussaFaki’s letter of invitation from Dr. Debretsion Gebremichael.
#700DaysOfTigrayGenocide
#StopWarOnTigray #TigrayUnderAttack https://t.co/kIyL8F767m",0
1681,2022-10-07 04:40:46+00:00,LochNeto,@DidmusWaBarasa @WilliamsRuto That's a project that was started by Uhuru Kenyatta,0
1682,2022-10-07 04:12:48+00:00,Nderitu123,"@ConradKulo She deserves.. defeating Azimio machinery led by uhuru Kenyatta, matiangi, kibicho, Atwoli, Tuju, ogolla, mutyambai, kinoti, marthaRao was not easy.",0
1683,2022-10-07 04:10:03+00:00,Nderitu123,"@abuga_makori Chebukati delivered! He defeated uhuru Kenyatta, matiangi, kibicho, Atwoli,Tuju,ogolla, mutyambai,kinoti, marthaRao....",0
1684,2022-10-07 04:08:35+00:00,EA_PSP,"@PresUKenyatta As western Marionette Puppet, we reject Uhuru Kenyatta's role. He isn't Ethiopia's friend. Kenyan should remember, if they burn their neighbors house down, it doesn't make their house look any better. It will have the boomerang effect for Kenya, an opposite outcome. https://t.co/DOHMkNZtua",0
